NTNcombined.Barak		NTNcombined.name_en		Barak
NTNcombined.SimonTheZealot		NTNcombined.relativeOf		NTNcombined.Andrew
NTNcombined.Andrew		NTNcombined.relativeOf		NTNcombined.SimonTheZealot
NTNcombined.Mary		NTNcombined.relativeOf		NTNcombined.Elizabeth
NTNcombined.AbijahSonOfRehoboam		NTNcombined.relativeOf		NTNcombined.Rehoboam
NTNcombined.Asaph		NTNcombined.relativeOf		NTNcombined.AbijahSonOfRehoboam
NTNcombined.Elizabeth		NTNcombined.relativeOf		NTNcombined.Mary
NTNcombined.Aretas		NTNcombined.relativeOf		NTNcombined.HerodAntipas
NTNcombined.HerodAntipas		NTNcombined.relativeOf		NTNcombined.Aretas
NTNcombined.Asaph		NTNcombined.relativeOf		NTNcombined.AbijahSonOfRehoboam
NTNcombined.AbijahSonOfRehoboam		NTNcombined.relativeOf		NTNcombined.Rehoboam
NTNcombined.Barnabas		NTNcombined.relativeOf		NTNcombined.JohnMark
NTNcombined.JohnMark		NTNcombined.relativeOf		NTNcombined.Barnabas
NTNcombined.JohnOfTheSanhedrin		NTNcombined.relativeOf		NTNcombined.AlexanderOfTheSanhedrin
NTNcombined.Annas		NTNcombined.relativeOf		NTNcombined.AlexanderOfTheSanhedrin
NTNcombined.Annas		NTNcombined.relativeOf		NTNcombined.JohnOfTheSanhedrin
NTNcombined.AlexanderOfTheSanhedrin		NTNcombined.relativeOf		NTNcombined.JohnOfTheSanhedrin
NTNcombined.AlexanderOfTheSanhedrin		NTNcombined.relativeOf		NTNcombined.Annas
NTNcombined.Annas		NTNcombined.relativeOf		NTNcombined.Caiaphas
NTNcombined.Caiaphas		NTNcombined.relativeOf		NTNcombined.Annas
NTNcombined.JohnOfTheSanhedrin		NTNcombined.relativeOf		NTNcombined.Annas
NTNcombined.Andrew		NTNcombined.relativeOf		NTNcombined.SimonTheZealot
NTNcombined.SimonTheZealot		NTNcombined.relativeOf		NTNcombined.Andrew
NTNcombined.Elizabeth		NTNcombined.relativeOf		NTNcombined.Mary
NTNcombined.Rehoboam		NTNcombined.relativeOf		NTNcombined.AbijahSonOfRehoboam
NTNcombined.AbijahSonOfRehoboam		NTNcombined.relativeOf		NTNcombined.Asaph
NTNcombined.Mary		NTNcombined.relativeOf		NTNcombined.Elizabeth
NTNcombined.HerodAntipas		NTNcombined.relativeOf		NTNcombined.Aretas
NTNcombined.Aretas		NTNcombined.relativeOf		NTNcombined.HerodAntipas
NTNcombined.MattathiasSonOfSemein		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Semein		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Rhesa		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Zerubbabel		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jechoniah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Josiah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Amos		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jotham		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Asaph		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AbijahSonOfRehoboam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Rehoboam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Solomon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.David		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jesse		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Salmon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Amminadab		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Admin		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Arni		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Hezron		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Perez		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.ManassehThePatriarch		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Hagar		NTNcombined.ethnicity		NTNcombined.Egyptian
NTNcombined.Abraham		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Eber		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Sarah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Rebecca		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Isaac		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Esau		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Asher		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Benjamin		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Rachel		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JosephThePatriarch		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jacob		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Eleazar		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Zadok		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Abiud		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.EliakimSonOfAbiud		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Azor		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Achim		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Eliud		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Susanna		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MaryWifeOfClopas		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Alphaeus		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.JamesSonOfAlphaeus		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Ananias		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Sapphira		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JohnOfTheSanhedrin		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AnaniasTheHighPriest		NTNcombined.ethnicity		NTNcombined.Judean
NTNcombined.Gamaliel		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Bernice		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Drusilla		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.CaesarNero		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.Gallio		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.CaesarAugustus		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.TiberiusCaesar		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.Cornelius		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.Festus		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.Felix		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.AbijahthePriest		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.JohntheBaptist		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.Abiathar		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.MaryMotherOfJohnMark		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Barnabas		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.Bar-Jesus		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AnaniasTheHighPriest		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.AlexanderOfTheSanhedrin		NTNcombined.ethnicity		NTNcombined.Judean
NTNcombined.Caiaphas		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JosephBarsabbas		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.SimonPeter		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.AlphaeusFatherOfLevi		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.SimeonSonOfJudah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JosephSonOfJonam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jonam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Menna		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Nathan		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Mattatha		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Melea		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.EliakimSonOfMelea		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JudahSonOfJoseph		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.LeviSonOfSimeon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MatthatSonOfLeviSonOfSimeon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Eliezer		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JoshuaSonOfEliezer		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Er		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Addi		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MelchiSonOfAddi		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Neri		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.ShealtielSonOfNeri		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Cosam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Elmadam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jorim		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Levi		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.JosephSonOfMattathias		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MattathaisSonOfAmos		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jannai		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MelchiSonOfJannai		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Heli		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MatthatSonOfLeviSonOfMelki		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.LeviSonOfMelki		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.SimonTheZealot		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Philip		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Bartholomew		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Thomas		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Andrew		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.MaryMagdalene		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Mary		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.SimeonThePatriarch		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Gad		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Judah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Tamar		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Zerah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Ram		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Nahshon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Balak		NTNcombined.ethnicity		NTNcombined.Moabite
NTNcombined.Ruth		NTNcombined.ethnicity		NTNcombined.Moabite
NTNcombined.Boaz		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Obed		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Bathsheba		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jehoshaphat		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Joram		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Uzziah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Ahaz		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Hezekiah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Manasseh		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Shealtiel		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Joanan		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Josech		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Maath		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Naggai		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Esli		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Nahum		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AmosSonOfNahum		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Barabbas		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AlexanderOfEphesus		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Aristarchus		NTNcombined.ethnicity		NTNcombined.Macedonian
NTNcombined.GaiusOfMacedonia		NTNcombined.ethnicity		NTNcombined.Macedonian
NTNcombined.Aquila		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Timothy		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Titius		NTNcombined.ethnicity		NTNcombined.Greek
NTNcombined.Timothy		NTNcombined.ethnicity		NTNcombined.Greek
NTNcombined.Eunice		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Lois		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Hamor		NTNcombined.ethnicity		NTNcombined.Canaanite
NTNcombined.Barachiah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.ZechariahSonOfBarachiah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Gideon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Martha		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MaryOfBethany		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Anna		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Aaron		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Elijah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Elisha		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.SimonOfCyrene		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AnaniasOfDamascus		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Candace		NTNcombined.ethnicity		NTNcombined.Ethiopian
NTNcombined.Elizabeth		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.HerodAntipas		NTNcombined.ethnicity		NTNcombined.Samaritan
NTNcombined.Priscilla		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Naaman		NTNcombined.ethnicity		NTNcombined.Syrian
NTNcombined.Hagar		NTNcombined.ethnicity		NTNcombined.Egyptian
NTNcombined.JamesSonOfAlphaeus		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.HerodAntipas		NTNcombined.ethnicity		NTNcombined.Samaritan
NTNcombined.CaesarNero		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.Gallio		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.CaesarAugustus		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.Felix		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.TiberiusCaesar		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.Festus		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.Cornelius		NTNcombined.ethnicity		NTNcombined.Roman
NTNcombined.AbijahthePriest		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.AnaniasTheHighPriest		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.JohntheBaptist		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.Abiathar		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.Barnabas		NTNcombined.ethnicity		NTNcombined.Levite
NTNcombined.AnaniasTheHighPriest		NTNcombined.ethnicity		NTNcombined.Judean
NTNcombined.AlexanderOfTheSanhedrin		NTNcombined.ethnicity		NTNcombined.Judean
NTNcombined.SimonPeter		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.AlphaeusFatherOfLevi		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.SimonTheZealot		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Alphaeus		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Philip		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Thomas		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Andrew		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Bartholomew		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Levi		NTNcombined.ethnicity		NTNcombined.Galilean
NTNcombined.Balak		NTNcombined.ethnicity		NTNcombined.Moabite
NTNcombined.Ruth		NTNcombined.ethnicity		NTNcombined.Moabite
NTNcombined.AmosSonOfNahum		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Hezron		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MelchiSonOfJannai		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.David		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Sarah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JosephSonOfJonam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Eliezer		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Eber		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.EliakimSonOfAbiud		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Benjamin		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Bathsheba		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Menna		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Er		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.ShealtielSonOfNeri		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Admin		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MaryMagdalene		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MattathiasSonOfSemein		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.SimeonSonOfJudah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jotham		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Achim		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Esli		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Maath		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Heli		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Perez		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Rhesa		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Josiah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jorim		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Zerubbabel		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jechoniah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Barabbas		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Shealtiel		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AlexanderOfEphesus		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Rachel		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Semein		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Boaz		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Aristarchus		NTNcombined.ethnicity		NTNcombined.Macedonian
NTNcombined.GaiusOfMacedonia		NTNcombined.ethnicity		NTNcombined.Macedonian
NTNcombined.Timothy		NTNcombined.ethnicity		NTNcombined.Greek
NTNcombined.Titius		NTNcombined.ethnicity		NTNcombined.Greek
NTNcombined.Eunice		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Hamor		NTNcombined.ethnicity		NTNcombined.Canaanite
NTNcombined.Obed		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MatthatSonOfLeviSonOfMelki		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Barachiah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jonam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Asher		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Eliud		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Nathan		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Tamar		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Gideon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.LeviSonOfSimeon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MaryMotherOfJohnMark		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Zadok		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MaryOfBethany		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Zerah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Eleazar		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Addi		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jesse		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.EliakimSonOfMelea		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Isaac		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Abiud		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Nahshon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AbijahSonOfRehoboam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Solomon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Ahaz		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.SimeonThePatriarch		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Uzziah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Mattatha		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Neri		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JudahSonOfJoseph		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Caiaphas		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Anna		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jacob		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Rehoboam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Sapphira		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Gad		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Gamaliel		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jehoshaphat		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Judah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Aaron		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Elizabeth		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Elisha		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Bernice		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JosephSonOfMattathias		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.SimonOfCyrene		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JoshuaSonOfEliezer		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Ram		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Josech		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Jannai		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.LeviSonOfMelki		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Susanna		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MattathaisSonOfAmos		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.AnaniasOfDamascus		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Candace		NTNcombined.ethnicity		NTNcombined.Ethiopian
NTNcombined.Nahum		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Esau		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Ananias		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MelchiSonOfAddi		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Elmadam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Hezekiah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Rebecca		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MaryWifeOfClopas		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Priscilla		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Azor		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Mary		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Joanan		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Cosam		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.ZechariahSonOfBarachiah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Manasseh		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.ManassehThePatriarch		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.MatthatSonOfLeviSonOfSimeon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JosephBarsabbas		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JohnOfTheSanhedrin		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Bar-Jesus		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Elijah		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Drusilla		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Martha		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Lois		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Amos		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Arni		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Timothy		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Melea		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Naggai		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Aquila		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Abraham		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Joram		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Asaph		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.JosephThePatriarch		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Salmon		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Amminadab		NTNcombined.ethnicity		NTNcombined.Jewish
NTNcombined.Naaman		NTNcombined.ethnicity		NTNcombined.Syrian
NTNcombined.Egyptian		NTNcombined.ethnicityOf		NTNcombined.Hagar
NTNcombined.Galilean		NTNcombined.ethnicityOf		NTNcombined.JamesSonOfAlphaeus
NTNcombined.Samaritan		NTNcombined.ethnicityOf		NTNcombined.HerodAntipas
NTNcombined.Roman		NTNcombined.ethnicityOf		NTNcombined.CaesarNero
NTNcombined.Roman		NTNcombined.ethnicityOf		NTNcombined.Gallio
NTNcombined.Roman		NTNcombined.ethnicityOf		NTNcombined.CaesarAugustus
NTNcombined.Roman		NTNcombined.ethnicityOf		NTNcombined.Felix
NTNcombined.Roman		NTNcombined.ethnicityOf		NTNcombined.TiberiusCaesar
